filename,label
LA_E_9248440_spoof_A19,1
LA_E_2004583_spoof_A10,1
LA_E_8119627_spoof_A13,1
LA_E_2611278_spoof_A18,1
LA_E_5292305_bonafide,0
LA_E_1759688_bonafide,0
LA_E_6699186_bonafide,0
LA_E_7500200_spoof_A11,1
LA_E_1081421_spoof_A13,1
LA_E_6113846_bonafide,0
LA_E_4955668_bonafide,0
LA_E_3622738_bonafide,0
LA_E_5292190_spoof_A18,1
LA_E_1302697_spoof_A14,1
LA_E_2483996_bonafide,0
LA_E_5942995_spoof_A16,1
LA_E_2866269_spoof_A13,1
LA_E_6028161_bonafide,0
LA_E_5818545_spoof_A12,1
LA_E_9402233_spoof_A19,1
LA_E_6323916_bonafide,0
LA_E_7963893_bonafide,0
LA_E_1112971_bonafide,0
LA_E_4800407_spoof_A16,1
LA_E_4703231_bonafide,0
LA_E_4708521_bonafide,0
LA_E_3704961_bonafide,0
LA_E_9621748_spoof_A16,1
LA_E_6781592_spoof_A14,1
LA_E_8148273_spoof_A19,1
LA_E_2353815_bonafide,0
LA_E_9082970_bonafide,0
LA_E_7094448_bonafide,0
LA_E_5724635_bonafide,0
LA_E_7478324_bonafide,0
LA_E_5992367_bonafide,0
LA_E_5632183_spoof_A08,1
LA_E_3165870_spoof_A09,1
LA_E_9158742_bonafide,0
LA_E_3125225_bonafide,0
LA_E_8293284_spoof_A17,1
LA_E_9019497_spoof_A10,1
LA_E_8021533_bonafide,0
LA_E_1279759_spoof_A12,1
LA_E_9087500_bonafide,0
LA_E_3698012_bonafide,0
LA_E_9242384_spoof_A19,1
LA_E_6449371_spoof_A10,1
LA_E_5085871_spoof_A14,1
LA_E_6031851_spoof_A10,1
LA_E_2919373_bonafide,0
LA_E_9776915_bonafide,0
LA_E_8553492_bonafide,0
LA_E_8913277_spoof_A16,1
LA_E_8636129_bonafide,0
LA_E_9711431_bonafide,0
LA_E_5716396_bonafide,0
LA_E_1823560_spoof_A08,1
LA_E_4430867_bonafide,0
LA_E_2870253_bonafide,0
LA_E_6078220_spoof_A14,1
LA_E_3766766_spoof_A09,1
LA_E_9585172_spoof_A09,1
LA_E_7530494_bonafide,0
LA_E_8992107_spoof_A11,1
LA_E_8517000_spoof_A17,1
LA_E_1681431_bonafide,0
LA_E_2385806_bonafide,0
LA_E_2881170_spoof_A09,1
LA_E_9415493_spoof_A14,1
LA_E_4447789_spoof_A08,1
LA_E_2572824_spoof_A12,1
LA_E_7496378_spoof_A13,1
LA_E_7090504_spoof_A18,1
LA_E_1603534_spoof_A15,1
LA_E_6715486_bonafide,0
LA_E_7708730_spoof_A12,1
LA_E_4651216_bonafide,0
LA_E_2911372_bonafide,0
LA_E_7371309_spoof_A16,1
LA_E_6874423_bonafide,0
LA_E_8941313_bonafide,0
LA_E_6836797_spoof_A09,1
LA_E_6676328_bonafide,0
LA_E_6682282_bonafide,0
LA_E_4744977_spoof_A17,1
LA_E_1364739_spoof_A16,1
LA_E_9784651_bonafide,0
LA_E_4975291_spoof_A17,1
LA_E_6061411_spoof_A16,1
LA_E_6377471_bonafide,0
LA_E_7060330_spoof_A18,1
LA_E_2034856_spoof_A09,1
LA_E_7766908_spoof_A19,1
LA_E_9962987_spoof_A12,1
LA_E_2863980_spoof_A19,1
LA_E_5559868_bonafide,0
LA_E_3065062_bonafide,0
LA_E_5742570_bonafide,0
LA_E_5431050_bonafide,0
LA_E_3812190_bonafide,0
LA_E_7019329_spoof_A14,1
LA_E_1760274_spoof_A16,1
LA_E_1017239_spoof_A13,1
LA_E_7214407_bonafide,0
LA_E_8530218_bonafide,0
LA_E_3110493_bonafide,0
LA_E_7029916_spoof_A09,1
LA_E_9970199_bonafide,0
LA_E_8428118_spoof_A07,1
LA_E_8942023_spoof_A14,1
LA_E_4046118_bonafide,0
LA_E_2864414_spoof_A08,1
LA_E_1983133_bonafide,0
LA_E_9724007_bonafide,0
LA_E_9272857_bonafide,0
LA_E_9965269_spoof_A08,1
LA_E_5986424_bonafide,0
LA_E_1185185_spoof_A14,1
LA_E_3060526_bonafide,0
LA_E_6918828_spoof_A16,1
LA_E_3231527_bonafide,0
LA_E_4419869_spoof_A08,1
LA_E_4764424_spoof_A14,1
LA_E_8943597_spoof_A12,1
LA_E_3166035_spoof_A10,1
LA_E_1283712_bonafide,0
LA_E_5093631_spoof_A19,1
LA_E_1938897_bonafide,0
LA_E_2575390_spoof_A14,1
LA_E_8697524_bonafide,0
LA_E_9138143_bonafide,0
LA_E_6907972_spoof_A16,1
LA_E_3413932_spoof_A07,1
LA_E_3190451_bonafide,0
LA_E_1343036_spoof_A11,1
LA_E_9885392_spoof_A12,1
LA_E_2405723_bonafide,0
LA_E_2136106_bonafide,0
LA_E_3989447_bonafide,0
LA_E_3323277_bonafide,0
LA_E_8718241_spoof_A12,1
LA_E_5576419_spoof_A17,1
LA_E_5388075_bonafide,0
LA_E_1739289_bonafide,0
LA_E_6764739_spoof_A14,1
LA_E_2382105_bonafide,0
LA_E_5026504_bonafide,0
LA_E_5483160_bonafide,0
LA_E_2721112_spoof_A18,1
LA_E_8299383_spoof_A15,1
LA_E_8133764_spoof_A13,1
LA_E_3879437_spoof_A14,1
LA_E_1224525_bonafide,0
LA_E_7530963_spoof_A16,1
LA_E_4948334_spoof_A17,1
LA_E_8044736_spoof_A13,1
LA_E_4823155_spoof_A14,1
LA_E_1053042_spoof_A11,1
LA_E_8654706_spoof_A15,1
LA_E_3621931_bonafide,0
LA_E_5796726_bonafide,0
LA_E_3690298_bonafide,0
LA_E_2764349_bonafide,0
LA_E_3196206_bonafide,0
LA_E_6345957_spoof_A11,1
LA_E_5007220_bonafide,0
LA_E_7352998_bonafide,0
LA_E_9321675_spoof_A08,1
LA_E_7862236_bonafide,0
LA_E_9550720_bonafide,0
LA_E_7266939_bonafide,0
LA_E_2288295_bonafide,0
LA_E_5572075_spoof_A17,1
LA_E_8162234_spoof_A19,1
LA_E_1508716_spoof_A08,1
LA_E_3148824_spoof_A10,1
LA_E_2613289_spoof_A07,1
LA_E_3884900_spoof_A15,1
LA_E_6419267_bonafide,0
LA_E_2124225_bonafide,0
LA_E_8191235_bonafide,0
LA_E_3789398_spoof_A07,1
LA_E_5117853_spoof_A15,1
LA_E_8114134_spoof_A14,1
LA_E_5455026_bonafide,0
LA_E_8030705_bonafide,0
LA_E_3480966_bonafide,0
LA_E_2858739_bonafide,0
LA_E_4798048_spoof_A12,1
LA_E_5975050_bonafide,0
LA_E_2804222_spoof_A12,1
LA_E_2983735_bonafide,0
LA_E_4262706_bonafide,0
LA_E_9361219_spoof_A10,1
LA_E_1895751_bonafide,0
LA_E_9381826_bonafide,0
LA_E_1783200_spoof_A17,1
LA_E_6161337_bonafide,0
LA_E_2578008_bonafide,0
LA_E_9594436_bonafide,0
LA_E_7002995_spoof_A08,1
LA_E_6554540_bonafide,0
LA_E_4038025_spoof_A07,1
LA_E_1137766_bonafide,0
LA_E_4430764_spoof_A15,1
LA_E_2448623_bonafide,0
LA_E_4281346_spoof_A11,1
LA_E_9053445_bonafide,0
LA_E_8552561_spoof_A17,1
LA_E_3856365_bonafide,0
LA_E_8028789_spoof_A08,1
LA_E_5488695_bonafide,0
LA_E_8935079_bonafide,0
LA_E_7975885_spoof_A17,1
LA_E_9452579_spoof_A17,1
LA_E_9410515_spoof_A19,1
LA_E_4135203_bonafide,0
LA_E_7681996_spoof_A11,1
LA_E_1044956_bonafide,0
LA_E_8165691_spoof_A11,1
LA_E_5483412_spoof_A08,1
LA_E_6655567_bonafide,0
LA_E_6581515_spoof_A12,1
LA_E_4773619_spoof_A15,1
LA_E_6744649_spoof_A11,1
LA_E_5880298_bonafide,0
LA_E_8211110_spoof_A15,1
LA_E_4390450_spoof_A16,1
LA_E_7768253_bonafide,0
LA_E_6242298_spoof_A11,1
LA_E_6802002_spoof_A15,1
LA_E_7359612_spoof_A11,1
LA_E_6471133_bonafide,0
LA_E_5973414_spoof_A19,1
LA_E_2914820_bonafide,0
LA_E_6740288_spoof_A15,1
LA_E_4545487_spoof_A08,1
LA_E_9655762_spoof_A07,1
LA_E_7726662_spoof_A12,1
LA_E_6427745_bonafide,0
LA_E_8870408_spoof_A15,1
LA_E_8477179_bonafide,0
LA_E_8770944_spoof_A07,1
LA_E_3177744_bonafide,0
LA_E_7876916_spoof_A08,1
LA_E_1298422_bonafide,0
LA_E_9789371_bonafide,0
LA_E_1583855_bonafide,0
LA_E_5047753_spoof_A10,1
LA_E_6755461_bonafide,0
LA_E_1235225_bonafide,0
LA_E_9116583_spoof_A10,1
LA_E_7945842_bonafide,0
LA_E_8590847_bonafide,0
LA_E_9910355_spoof_A15,1
LA_E_7411426_bonafide,0
LA_E_5670247_spoof_A11,1
LA_E_5348151_bonafide,0
LA_E_2391983_spoof_A12,1
LA_E_7336761_bonafide,0
LA_E_9253407_spoof_A11,1
LA_E_3410060_bonafide,0
LA_E_8871624_spoof_A12,1
LA_E_4726602_bonafide,0
LA_E_3508786_bonafide,0
LA_E_9197189_bonafide,0
LA_E_3304529_spoof_A17,1
LA_E_7765212_bonafide,0
LA_E_4088203_spoof_A08,1
LA_E_5927694_spoof_A18,1
LA_E_4025699_bonafide,0
LA_E_5481260_bonafide,0
LA_E_6372387_bonafide,0
LA_E_2863201_spoof_A11,1
LA_E_6220606_spoof_A14,1
LA_E_7434655_spoof_A18,1
LA_E_1618673_spoof_A13,1
LA_E_4765703_spoof_A19,1
LA_E_6589204_bonafide,0
LA_E_9847129_bonafide,0
LA_E_7484573_bonafide,0
LA_E_1355673_spoof_A13,1
LA_E_2032190_spoof_A14,1
LA_E_1151996_bonafide,0
LA_E_6890302_bonafide,0
LA_E_3825853_spoof_A13,1
LA_E_1646722_bonafide,0
LA_E_6263050_bonafide,0
LA_E_5143238_bonafide,0
LA_E_7007477_bonafide,0
LA_E_3038069_spoof_A07,1
LA_E_2594175_bonafide,0
LA_E_4454582_bonafide,0
LA_E_8293512_spoof_A11,1
LA_E_3435486_bonafide,0
LA_E_5033229_bonafide,0
LA_E_6999262_spoof_A14,1
LA_E_6255711_bonafide,0
LA_E_7409931_bonafide,0
LA_E_4959212_spoof_A07,1
LA_E_1749466_spoof_A17,1
LA_E_6553850_spoof_A15,1
LA_E_2629026_spoof_A19,1
LA_E_9840058_bonafide,0
LA_E_5927801_bonafide,0
LA_E_3256145_bonafide,0
LA_E_2714799_spoof_A16,1
LA_E_9636521_spoof_A16,1
LA_E_6806556_spoof_A10,1
LA_E_7074327_spoof_A10,1
LA_E_7842052_spoof_A16,1
LA_E_1461079_spoof_A08,1
LA_E_6077140_spoof_A09,1
LA_E_1768467_bonafide,0
LA_E_4680097_bonafide,0
LA_E_8996299_bonafide,0
LA_E_6668544_bonafide,0
LA_E_7354412_spoof_A13,1
LA_E_1890179_spoof_A12,1
LA_E_9617850_bonafide,0
LA_E_1696405_spoof_A13,1
LA_E_6677864_bonafide,0
LA_E_7523491_spoof_A07,1
LA_E_6052479_bonafide,0
LA_E_4747731_bonafide,0
LA_E_1154375_bonafide,0
LA_E_5125520_spoof_A09,1
LA_E_2349764_bonafide,0
LA_E_4184575_bonafide,0
LA_E_2355715_spoof_A17,1
LA_E_2264956_bonafide,0
LA_E_3188565_bonafide,0
LA_E_4185694_bonafide,0
LA_E_7314361_bonafide,0
LA_E_8734813_bonafide,0
LA_E_9118553_bonafide,0
LA_E_9100431_spoof_A07,1
LA_E_5522956_spoof_A16,1
LA_E_5948118_bonafide,0
LA_E_6888397_bonafide,0
LA_E_2191665_bonafide,0
LA_E_6442182_spoof_A12,1
LA_E_4957275_bonafide,0
LA_E_4541284_bonafide,0
LA_E_1766337_spoof_A10,1
LA_E_5304322_spoof_A18,1
LA_E_2994217_bonafide,0
LA_E_8367785_spoof_A15,1
LA_E_5780271_bonafide,0
LA_E_1491563_spoof_A13,1
LA_E_7867006_spoof_A07,1
LA_E_5954175_bonafide,0
LA_E_4380555_spoof_A10,1
LA_E_8780388_bonafide,0
LA_E_7053423_spoof_A12,1
LA_E_4142452_bonafide,0
LA_E_2700668_spoof_A13,1
LA_E_4902696_bonafide,0
LA_E_6308962_bonafide,0
LA_E_7265067_spoof_A17,1
LA_E_6758318_spoof_A07,1
LA_E_4793586_spoof_A13,1
LA_E_8119826_spoof_A19,1
LA_E_5285898_spoof_A09,1
LA_E_4763729_bonafide,0
LA_E_1380169_bonafide,0
LA_E_5818405_bonafide,0
LA_E_1750371_bonafide,0
LA_E_8177958_bonafide,0
LA_E_3097724_bonafide,0
LA_E_3060443_bonafide,0
LA_E_2403575_spoof_A10,1
LA_E_6752910_spoof_A07,1
LA_E_5667764_spoof_A08,1
LA_E_3641123_spoof_A15,1
LA_E_4238041_spoof_A16,1
LA_E_3349087_spoof_A08,1
LA_E_5579854_bonafide,0
LA_E_2802822_spoof_A17,1
LA_E_6440085_bonafide,0
LA_E_6482354_bonafide,0
LA_E_3993918_spoof_A11,1
LA_E_1854242_spoof_A13,1
LA_E_8414112_spoof_A10,1
LA_E_5151900_bonafide,0
LA_E_3684363_spoof_A08,1
LA_E_4248444_bonafide,0
LA_E_5562720_spoof_A07,1
LA_E_2235801_bonafide,0
LA_E_5881675_bonafide,0
LA_E_9502838_bonafide,0
LA_E_4661287_spoof_A18,1
LA_E_5467152_bonafide,0
LA_E_4213874_bonafide,0
LA_E_9655155_bonafide,0
LA_E_1249312_spoof_A17,1
LA_E_5134629_bonafide,0
LA_E_8651178_bonafide,0
LA_E_6089605_bonafide,0
LA_E_1486118_bonafide,0
LA_E_9725191_spoof_A18,1
LA_E_6097232_spoof_A13,1
LA_E_1145066_spoof_A19,1
LA_E_9766052_bonafide,0
LA_E_6531410_spoof_A14,1
LA_E_7782055_spoof_A07,1
LA_E_7028606_bonafide,0
LA_E_3993241_spoof_A09,1
LA_E_4310858_bonafide,0
LA_E_4589164_spoof_A09,1
LA_E_9887048_spoof_A10,1
LA_E_3604703_spoof_A19,1
LA_E_7272364_bonafide,0
LA_E_8884146_spoof_A08,1
LA_E_2396692_bonafide,0
LA_E_8910993_spoof_A12,1
LA_E_7100983_spoof_A13,1
LA_E_3368858_bonafide,0
LA_E_1603570_bonafide,0
LA_E_1512896_bonafide,0
LA_E_8500356_bonafide,0
LA_E_4576579_bonafide,0
LA_E_9315044_bonafide,0
LA_E_5819646_spoof_A17,1
LA_E_5525598_spoof_A08,1
LA_E_4468511_bonafide,0
LA_E_7235343_spoof_A17,1
LA_E_1877001_spoof_A18,1
LA_E_8769684_bonafide,0
LA_E_1260738_bonafide,0
LA_E_4376749_bonafide,0
LA_E_7612539_spoof_A12,1
LA_E_5872363_spoof_A12,1
LA_E_5589621_spoof_A12,1
LA_E_6059132_bonafide,0
LA_E_7020926_bonafide,0
LA_E_9857578_bonafide,0
LA_E_5180379_spoof_A19,1
LA_E_7959996_spoof_A11,1
LA_E_2229727_spoof_A18,1
LA_E_9156158_bonafide,0
LA_E_4462998_bonafide,0
LA_E_8224670_bonafide,0
LA_E_4943093_spoof_A17,1
LA_E_6495340_bonafide,0
LA_E_7236980_spoof_A14,1
LA_E_6508782_spoof_A11,1
LA_E_9585160_bonafide,0
LA_E_8932839_spoof_A17,1
LA_E_3426809_spoof_A15,1
LA_E_7302635_bonafide,0
LA_E_2501419_spoof_A09,1
LA_E_3627379_bonafide,0
LA_E_1723478_spoof_A08,1
LA_E_7515995_spoof_A18,1
LA_E_9622269_bonafide,0
LA_E_8194464_bonafide,0
LA_E_9862870_spoof_A10,1
LA_E_5906321_bonafide,0
LA_E_5426742_spoof_A16,1
LA_E_4280741_bonafide,0
LA_E_5358177_bonafide,0
LA_E_3520469_spoof_A08,1
LA_E_2717801_spoof_A17,1
LA_E_1607092_spoof_A09,1
LA_E_7534628_spoof_A07,1
LA_E_4605642_spoof_A08,1
LA_E_1722642_spoof_A07,1
LA_E_3850391_bonafide,0
LA_E_1086117_bonafide,0
LA_E_1317708_bonafide,0
LA_E_7170190_bonafide,0
LA_E_9656908_spoof_A17,1
LA_E_3168195_spoof_A17,1
LA_E_1483700_spoof_A17,1
LA_E_3721488_bonafide,0
LA_E_2616351_bonafide,0
LA_E_3914443_bonafide,0
LA_E_7852222_spoof_A16,1
LA_E_7148459_bonafide,0
LA_E_7528278_bonafide,0
LA_E_9870093_spoof_A07,1
LA_E_9712531_bonafide,0
LA_E_2200632_spoof_A10,1
LA_E_1730338_bonafide,0
LA_E_1758215_bonafide,0
LA_E_5670623_bonafide,0
LA_E_7717354_spoof_A12,1
LA_E_9447163_spoof_A18,1
LA_E_3324666_spoof_A12,1
LA_E_2714189_bonafide,0
LA_E_7995881_spoof_A07,1
LA_E_5814684_spoof_A15,1
LA_E_3187595_bonafide,0
LA_E_2331552_bonafide,0
LA_E_6585134_spoof_A14,1
LA_E_4037429_spoof_A10,1
LA_E_4300865_spoof_A09,1
LA_E_3741635_spoof_A14,1
LA_E_4765848_bonafide,0
LA_E_1725996_spoof_A13,1
LA_E_5169845_bonafide,0
LA_E_1632352_bonafide,0
LA_E_5813102_bonafide,0
LA_E_5847141_spoof_A13,1
LA_E_1100717_bonafide,0
LA_E_2972010_bonafide,0
LA_E_3337883_bonafide,0
LA_E_6529631_spoof_A09,1
LA_E_9782406_spoof_A13,1
LA_E_5593264_bonafide,0
LA_E_4044770_spoof_A07,1
LA_E_4418396_spoof_A11,1
LA_E_8760907_bonafide,0
LA_E_3464873_spoof_A08,1
LA_E_4794129_bonafide,0
LA_E_7020783_bonafide,0
LA_E_6268374_bonafide,0
LA_E_8593016_spoof_A12,1
LA_E_7782719_spoof_A17,1
LA_E_4329924_spoof_A11,1
LA_E_1143828_bonafide,0
LA_E_9308512_spoof_A16,1
LA_E_9099300_bonafide,0
LA_E_1502460_spoof_A07,1
LA_E_4157017_bonafide,0
LA_E_7374906_bonafide,0
LA_E_1150652_spoof_A15,1
LA_E_4297036_bonafide,0
LA_E_8339359_spoof_A16,1
LA_E_2363789_spoof_A07,1
LA_E_3856159_bonafide,0
LA_E_2650321_spoof_A10,1
LA_E_6261172_bonafide,0
LA_E_5626928_spoof_A11,1
LA_E_9693689_spoof_A16,1
LA_E_4762150_spoof_A07,1
LA_E_2071140_bonafide,0
LA_E_5165784_spoof_A18,1
LA_E_6334237_spoof_A12,1
LA_E_9807942_spoof_A17,1
LA_E_5651921_spoof_A15,1
LA_E_4635024_bonafide,0
LA_E_1269318_spoof_A18,1
LA_E_5148828_spoof_A14,1
LA_E_6588465_bonafide,0
LA_E_6861287_spoof_A11,1
LA_E_2604325_spoof_A19,1
LA_E_2932782_spoof_A08,1
LA_E_8684328_spoof_A09,1
LA_E_4800258_spoof_A07,1
LA_E_4188629_spoof_A11,1
LA_E_6408765_bonafide,0
LA_E_5535714_bonafide,0
LA_E_5493757_spoof_A13,1
LA_E_3274094_spoof_A09,1
LA_E_5719896_bonafide,0
LA_E_5514778_spoof_A12,1
LA_E_8110752_spoof_A10,1
LA_E_6936423_spoof_A09,1
LA_E_1165621_bonafide,0
LA_E_6856730_bonafide,0
LA_E_9647266_spoof_A14,1
LA_E_6845521_bonafide,0
LA_E_8043186_spoof_A14,1
LA_E_8923639_bonafide,0
LA_E_3682123_bonafide,0
LA_E_2965968_bonafide,0
LA_E_8741428_spoof_A10,1
LA_E_7502541_spoof_A07,1
LA_E_7579923_spoof_A09,1
LA_E_5573498_bonafide,0
LA_E_1905328_spoof_A08,1
LA_E_1093638_spoof_A12,1
LA_E_2104869_spoof_A07,1
LA_E_5228537_spoof_A08,1
LA_E_7719396_spoof_A07,1
LA_E_5041287_bonafide,0
LA_E_4771808_spoof_A11,1
LA_E_5315400_spoof_A13,1
LA_E_6654012_spoof_A13,1
LA_E_3133587_spoof_A16,1
LA_E_6234775_bonafide,0
LA_E_2392264_bonafide,0
LA_E_6743304_bonafide,0
LA_E_9999789_spoof_A19,1
LA_E_8973590_bonafide,0
LA_E_6420197_spoof_A10,1
LA_E_3088537_spoof_A07,1
LA_E_7361492_bonafide,0
LA_E_4144687_bonafide,0
LA_E_8699067_spoof_A13,1
LA_E_6126872_bonafide,0
LA_E_3550089_spoof_A11,1
LA_E_5529180_bonafide,0
LA_E_1027204_spoof_A08,1
LA_E_2298835_bonafide,0
LA_E_4064107_bonafide,0
LA_E_2032805_spoof_A12,1
LA_E_6718629_spoof_A11,1
LA_E_3590629_spoof_A14,1
LA_E_8482194_bonafide,0
LA_E_1970710_spoof_A11,1
LA_E_3502196_spoof_A10,1
LA_E_4469577_spoof_A08,1
LA_E_5103556_spoof_A13,1
LA_E_6531287_spoof_A09,1
LA_E_5765930_spoof_A14,1
LA_E_3017534_bonafide,0
LA_E_7345320_bonafide,0
LA_E_4027833_bonafide,0
LA_E_4308074_spoof_A09,1
LA_E_8748180_bonafide,0
LA_E_8157940_spoof_A13,1
LA_E_7934056_bonafide,0
LA_E_3273786_spoof_A08,1
LA_E_6153666_spoof_A19,1
LA_E_3669823_bonafide,0
LA_E_8255737_bonafide,0
LA_E_4060048_bonafide,0
LA_E_8913219_spoof_A08,1
LA_E_6760237_bonafide,0
LA_E_3812355_spoof_A18,1
LA_E_1433127_spoof_A11,1
LA_E_2143322_spoof_A07,1
LA_E_1701685_bonafide,0
LA_E_2515243_spoof_A08,1
LA_E_2932909_bonafide,0
LA_E_2352920_bonafide,0
LA_E_1804143_bonafide,0
LA_E_9238156_spoof_A12,1
LA_E_3093938_spoof_A18,1
LA_E_8711637_bonafide,0
LA_E_2396059_bonafide,0
LA_E_7703276_bonafide,0
LA_E_6022200_spoof_A17,1
LA_E_5771783_spoof_A12,1
LA_E_8912893_bonafide,0
LA_E_7676231_bonafide,0
LA_E_9288604_spoof_A09,1
LA_E_1846981_spoof_A12,1
LA_E_3174231_bonafide,0
LA_E_4676592_bonafide,0
LA_E_5026793_spoof_A16,1
LA_E_3966608_spoof_A17,1
LA_E_2604580_spoof_A18,1
LA_E_9986830_spoof_A12,1
LA_E_7635308_spoof_A07,1
LA_E_3638962_bonafide,0
LA_E_3352015_spoof_A13,1
LA_E_4938056_spoof_A09,1
LA_E_8646036_spoof_A14,1
LA_E_3688234_spoof_A18,1
LA_E_7622296_bonafide,0
LA_E_3803349_spoof_A17,1
LA_E_2016515_spoof_A12,1
LA_E_1847184_bonafide,0
LA_E_3320439_bonafide,0
LA_E_6246454_spoof_A07,1
LA_E_2815434_spoof_A15,1
LA_E_1737745_bonafide,0
LA_E_6112657_spoof_A16,1
LA_E_6893101_spoof_A10,1
LA_E_9485931_spoof_A11,1
LA_E_2337699_bonafide,0
LA_E_2228565_spoof_A14,1
LA_E_4778800_spoof_A10,1
LA_E_3497087_bonafide,0
LA_E_6690514_spoof_A08,1
LA_E_3902702_bonafide,0
LA_E_2443059_spoof_A09,1
LA_E_5945408_bonafide,0
LA_E_4612395_spoof_A19,1
LA_E_6617589_spoof_A13,1
LA_E_4245663_spoof_A16,1
LA_E_5828923_spoof_A18,1
LA_E_8446790_spoof_A10,1
LA_E_1654952_bonafide,0
LA_E_5053382_bonafide,0
LA_E_1429049_spoof_A16,1
LA_E_2026661_bonafide,0
LA_E_5086446_spoof_A10,1
LA_E_6321104_bonafide,0
LA_E_4368388_spoof_A08,1
LA_E_8862568_bonafide,0
LA_E_9703326_bonafide,0
LA_E_9876804_bonafide,0
LA_E_5956662_bonafide,0
LA_E_2447133_spoof_A17,1
LA_E_7986328_spoof_A07,1
LA_E_4805595_bonafide,0
LA_E_1478968_spoof_A18,1
LA_E_7819448_spoof_A07,1
LA_E_1780040_spoof_A09,1
LA_E_6585767_spoof_A10,1
LA_E_2730795_spoof_A08,1
LA_E_4303472_bonafide,0
LA_E_4085339_spoof_A11,1
LA_E_2493627_bonafide,0
LA_E_4582746_bonafide,0
LA_E_6970561_bonafide,0
LA_E_8499337_spoof_A07,1
LA_E_3169314_spoof_A18,1
LA_E_3759204_bonafide,0
LA_E_9108302_bonafide,0
LA_E_2969718_spoof_A19,1
LA_E_7012313_spoof_A16,1
LA_E_1860331_bonafide,0
LA_E_6130782_spoof_A07,1
LA_E_8184767_spoof_A18,1
LA_E_2118003_spoof_A13,1
LA_E_1161627_spoof_A16,1
LA_E_3270904_bonafide,0
LA_E_4510419_spoof_A10,1
LA_E_2488725_spoof_A17,1
LA_E_6310132_bonafide,0
LA_E_4634483_spoof_A14,1
LA_E_4190582_spoof_A18,1
LA_E_8547229_spoof_A11,1
LA_E_9378830_bonafide,0
LA_E_3763354_bonafide,0
LA_E_4915224_bonafide,0
LA_E_6563126_spoof_A12,1
LA_E_3562082_spoof_A11,1
LA_E_2166857_bonafide,0
LA_E_3854574_spoof_A18,1
LA_E_7953141_spoof_A14,1
LA_E_4997388_spoof_A13,1
LA_E_5580573_bonafide,0
LA_E_6821210_spoof_A18,1
LA_E_4696961_bonafide,0
LA_E_1637403_spoof_A07,1
LA_E_2529646_bonafide,0
LA_E_8831839_bonafide,0
LA_E_7413829_bonafide,0
LA_E_8735794_spoof_A09,1
LA_E_2542172_bonafide,0
LA_E_9860642_spoof_A19,1
LA_E_9259382_spoof_A11,1
LA_E_8113163_bonafide,0
LA_E_1544138_spoof_A13,1
LA_E_3442469_spoof_A12,1
LA_E_5183468_spoof_A11,1
LA_E_7669060_spoof_A17,1
LA_E_7458758_spoof_A18,1
LA_E_1038682_spoof_A13,1
LA_E_9419761_bonafide,0
LA_E_5323652_spoof_A10,1
LA_E_1917255_bonafide,0
LA_E_1729164_bonafide,0
LA_E_4839402_spoof_A08,1
LA_E_5482274_spoof_A10,1
LA_E_7375405_spoof_A07,1
LA_E_8672055_spoof_A16,1
LA_E_1188761_spoof_A14,1
LA_E_7187204_bonafide,0
LA_E_9396628_spoof_A10,1
LA_E_6354958_spoof_A14,1
LA_E_1284153_spoof_A13,1
LA_E_9262580_spoof_A17,1
LA_E_9976124_spoof_A07,1
LA_E_4001999_bonafide,0
LA_E_3896433_spoof_A15,1
LA_E_6797644_bonafide,0
LA_E_7267851_bonafide,0
LA_E_4420060_spoof_A07,1
LA_E_5979848_bonafide,0
LA_E_3444316_bonafide,0
LA_E_2821360_bonafide,0
LA_E_7807195_spoof_A14,1
LA_E_1944697_spoof_A12,1
LA_E_4742921_spoof_A10,1
LA_E_2721216_bonafide,0
LA_E_4544320_bonafide,0
LA_E_2750299_bonafide,0
LA_E_6550337_bonafide,0
LA_E_8135416_bonafide,0
LA_E_2830770_spoof_A07,1
LA_E_4223720_bonafide,0
LA_E_9585213_bonafide,0
LA_E_9082979_spoof_A07,1
LA_E_7447532_bonafide,0
LA_E_7801339_spoof_A19,1
LA_E_9548446_spoof_A12,1
LA_E_3483333_bonafide,0
LA_E_6076994_bonafide,0
LA_E_3711317_spoof_A09,1
LA_E_1377603_bonafide,0
LA_E_5003321_spoof_A12,1
LA_E_7105013_bonafide,0
LA_E_8369616_bonafide,0
LA_E_4007350_bonafide,0
LA_E_7830498_bonafide,0
LA_E_7347650_spoof_A16,1
LA_E_3734673_bonafide,0
LA_E_7348188_spoof_A09,1
LA_E_9990266_spoof_A13,1
LA_E_6905595_spoof_A09,1
LA_E_9390023_bonafide,0
LA_E_1941382_spoof_A16,1
LA_E_7855756_bonafide,0
LA_E_8077634_bonafide,0
LA_E_2751127_spoof_A15,1
LA_E_2061949_bonafide,0
LA_E_5838999_spoof_A08,1
LA_E_3972804_spoof_A14,1
LA_E_6990123_bonafide,0
LA_E_9069661_bonafide,0
LA_E_9529895_bonafide,0
LA_E_3072689_spoof_A14,1
LA_E_4384452_spoof_A13,1
LA_E_2410944_spoof_A12,1
LA_E_4998328_spoof_A17,1
LA_E_3456978_spoof_A11,1
LA_E_5937346_spoof_A10,1
LA_E_2643410_spoof_A15,1
LA_E_8031907_spoof_A12,1
LA_E_2947873_bonafide,0
LA_E_2621295_bonafide,0
